RT(milliseconds);TIC
601300;22,989176
601400;27,361633
601500;31,74166
601600;34,23593
601700;36,097023
601800;37,006187
601900;36,02147
602000;33,784046
602100;30,94633
602200;27,961168
602300;25,583134
602400;22,876842
602500;18,90967
602600;14,888314
602700;13,068045
602800;13,01477
602900;12,178726
603000;9,162102
603100;8,258655
603200;8,230624
603300;8,684068
603400;8,797137
603500;9,499385
603600;10,064043
603700;10,383605
603800;10,209985
603900;9,45409
604000;9,499669
604100;10,308851
604200;11,138078
604300;11,149466
604400;11,419975
604500;11,174401
604600;10,288664
604700;8,954032
604800;8,543689
604900;8,252969
605000;8,062759
605100;7,555073
605200;7,532527
605300;8,688026
605400;9,300926
605500;9,691099
605600;9,712812
605700;9,574626
605800;8,968428
605900;9,565609
606000;10,712886
606100;11,893625
606200;13,980831
606300;15,632347
606400;17,646069
606500;20,792551
606600;24,373465
606700;28,359938
606800;32,637836
606900;35,32464
607000;37,215042
607100;38,92324
607200;39,72395
607300;38,34786
607400;35,625298
607500;33,730434
607600;32,07617
607700;29,161388
607800;25,46101
607900;21,795689
608000;19,154615
608100;16,775331
608200;14,607676
608300;12,028183
608400;9,969401
608500;8,261573
608600;6,413867
608700;5,1456366
608800;4,320611
608900;4,3985586
609000;5,1118035
609100;4,5580916
609200;5,2932262
609300;4,382016
609400;3,2549517
609500;3,9302244
609600;4,5482306
609700;4,3134713
609800;4,870479
609900;5,5350432
610000;5,3837686
610100;4,708238
610200;6,0877223
610300;9,572937
610400;12,82989
610500;14,253462
610600;14,172582
610700;12,978587
610800;10,666037
610900;10,120755
611000;10,422793
611100;9,881354
611200;8,402777
611300;5,7166386
611400;3,7641954
611500;4,240464
611600;4,2241607
611700;3,331935
611800;3,2014527
611900;2,423761
612000;1,7903911
612100;1,9369345
612200;2,3099856
612300;2,740359
612400;3,05638
612500;3,2908587
612600;1,1581734
612700;3,9922507
612800;5,577648
612900;4,844162
613000;5,3589106
613100;4,821554
613200;4,693
613300;4,931621
613400;4,8211856
613500;3,9331884
613600;3,6532428
613700;2,3933103
613800;2,275043
613900;2,4018803
614000;2,1366127
614100;2,477776
614200;2,243671
614300;2,2907376
614400;2,1646764
614500;2,7356787
614600;2,691959
614700;2,315621
614800;1,776904
614900;1,0259188
615000;1,6373749
615100;1,2181376
615200;2,2489772
615300;3,2998223
615400;3,988199
615500;3,3265297
615600;4,749183
615700;5,014025
615800;4,5508475
615900;4,9764295
616000;5,2368083
616100;5,083922
616200;4,3828
616300;5,3109536
616400;5,8736954
616500;5,167923
616600;3,1892266
616700;1,5053465
616800;1,5093054
616900;0,668343
617000;0,19062369
617100;1,1928071
617200;1,728206
617300;0,8142114
617400;0,1
617500;0,1
617600;0,46794003
617700;1,2988933
617800;1,5241399
617900;1,8781917
618000;1,114527
618100;2,347128
618200;3,9918385
618300;4,57876
618400;5,1695495
618500;5,8870096
618600;7,5184364
618700;7,9598317
618800;6,7809353
618900;5,635741
619000;4,8737307
619100;4,473482
619200;3,2674866
619300;2,9873006
619400;2,3814392
619500;2,5135064
619600;3,8899992
619700;4,466188
619800;6,0079083
619900;7,3885527
620000;9,871407
620100;13,737463
620200;16,94062
620300;19,89348
620400;24,188995
620500;28,068827
620600;30,592615
620700;31,072054
620800;31,944519
620900;31,384296
621000;27,2138
621100;22,484007
621200;18,387672
621300;14,56202
621400;12,325204
621500;10,233037
621600;8,030293
621700;5,520753
621800;3,8390791
621900;3,3700852
622000;3,19195
622100;3,806909
622200;4,856302
622300;5,704002
622400;5,714399
622500;5,3162746
622600;4,803666
622700;3,7221768
622800;3,0772665
622900;3,1713598
623000;3,0309596
623100;3,0277264
623200;2,7439046
623300;2,5904934
623400;1,9853877
623500;0,98341167
623600;0,82588774
623700;0,088391416
623800;0,29838818
623900;0,4992785
624000;1,9285946
624100;3,5274727
624200;4,805107
624300;6,43345
624400;7,061415
624500;6,817366
624600;7,882234
624700;9,220143
624800;9,530202
624900;9,972424
625000;10,426556
625100;11,170255
625200;12,73187
625300;13,55507
625400;14,153346
625500;14,653539
625600;14,162091
625700;13,509755
625800;13,653015
625900;14,701198
626000;16,075603
626100;20,030258
626200;27,84593
626300;40,722958
626400;62,58986
626500;94,490105
626600;141,37196
626700;211,23355
626800;302,53467
626900;410,89713
627000;531,3314
627100;660,6873
627200;785,11487
627300;885,1396
627400;959,57227
627500;1000,0006
627600;995,5167
627700;948,31
627800;865,55
627900;763,9276
628000;648,6321
628100;524,2127
628200;406,22528
628300;303,70853
628400;221,97159
628500;161,40494
628600;116,10796
628700;84,11482
628800;62,78534
628900;47,724133
629000;36,834953
629100;29,260618
629200;24,846233
629300;20,551071
629400;16,940878
629500;14,712501
629600;13,397525
629700;11,400545
629800;9,009616
629900;8,201621
630000;7,9785857
630100;7,34369
630200;7,6671424
630300;9,568403
630400;10,507448
630500;12,705569
630600;15,8831625
630700;18,727957
630800;22,015985
630900;25,642017
631000;28,971832
631100;31,53873
631200;33,46611
631300;37,097458
631400;38,7451
631500;38,7345
631600;38,632214
631700;38,637768
631800;38,49253
631900;35,677177
632000;31,34964
632100;27,591732
632200;24,529877
632300;22,109678
632400;18,410318
632500;14,614845
632600;11,869517
632700;9,013993
632800;6,2241335
632900;5,1753616
633000;5,6519823
633100;4,662232
633200;3,3860564
633300;3,3585484
633400;3,0613565
633500;3,0411012
633600;1,793873
633700;0,8995157
633800;1,6664027
633900;0,89718604
634000;0,1
634100;0,48306552
634200;1,3958107
634300;1,8715839
634400;0,8097981
634500;0,5877948
634600;1,3144739
634700;1,3643066
634800;1,2334293
634900;1,7803226
635000;2,307491
635100;1,1388311
635200;0,440776
635300;0,9436267
635400;1,0447831
635500;1,1731644
635600;1,7246264
635700;1,9498312
635800;2,7961593
635900;2,610446
636000;2,8145607
636100;3,1316984
636200;1,8133816
636300;1,1431721
636400;3,081555
636500;3,9173348
636600;3,7316139
636700;4,1300063
636800;3,6358764
636900;3,9254787
637000;6,028698
637100;8,013167
637200;11,1825075
637300;15,475727
637400;20,435495
637500;25,533821
637600;31,014938
637700;36,226295
637800;41,06526
637900;45,932503
638000;50,78891
638100;56,383877
638200;60,906376
638300;62,598167
638400;63,28215
638500;63,632187
638600;60,979965
638700;55,19883
638800;50,42036
638900;44,001183
639000;36,76072
639100;30,488085
639200;24,733652
639300;19,544542
639400;16,286293
639500;14,191584
639600;11,612676
639700;9,278149
639800;8,18514
639900;7,3086367
640000;6,468493
640100;6,8136506
640200;7,170569
640300;6,4270577
640400;6,4205127
640500;7,8008265
640600;10,614258
640700;14,193854
640800;17,054209
640900;20,871893
641000;26,278637
641100;31,91833
641200;36,813248
641300;39,711033
641400;40,960217
641500;40,919437
641600;39,12576
641700;35,99399
641800;33,513123
641900;28,649136
642000;22,08342
642100;17,28479
642200;12,931376
642300;9,025827
642400;5,604773
642500;3,1954143
642600;1,228114
642700;0,88546824
642800;1,8553578
642900;1,5419807
643000;1,5102584
643100;1,3832121
643200;0,39707753
643300;0,11453994
643400;1,4807314
643500;2,0961974
643600;1,496313
643700;0,70447904
643800;0,19692251
643900;0,03282039
644000;0,3918561
644100;0,3610248
644200;0,1
644300;0,1
644400;0,1
644500;0,23728505
644600;2,0372593
644700;3,6621473
644800;5,392012
644900;9,5060215
645000;15,69188
645100;21,426235
645200;26,296862
645300;33,714878
645400;44,00934
645500;53,708794
645600;62,00469
645700;68,06248
645800;71,44881
645900;71,5207
646000;70,0782
646100;66,9081
646200;60,077557
646300;51,51966
646400;42,864872
646500;33,12459
646600;25,483248
646700;19,494833
646800;13,815099
646900;8,939513
647000;5,101337
647100;3,3424418
647200;3,2593656
647300;4,089889
647400;5,5997477
647500;8,566588
647600;12,75835
647700;18,385061
647800;27,03413
647900;35,183304
648000;42,531475
648100;50,447044
648200;58,90306
648300;67,99706
648400;73,73699
648500;76,52263
648600;77,18838
648700;75,46348
648800;72,15902
648900;66,53672
649000;60,132416
649100;54,52891
649200;47,053967
649300;38,93462
649400;33,903503
649500;29,296791
649600;22,770706
649700;18,16459
649800;15,171623
649900;11,229459
650000;7,6887803
650100;6,5161953
650200;5,938831
650300;4,453779
650400;2,9855201
650500;2,2277591
650600;2,3464336
650700;2,464641
650800;3,6059527
650900;5,269894
651000;7,7777605
651100;11,412767
651200;12,921441
651300;14,482186
651400;17,512812
651500;21,172102
651600;24,936735
651700;27,914206
651800;29,863888
651900;32,672726
652000;35,65436
652100;38,727837
652200;42,233517
652300;46,76323
652400;52,79226
652500;60,32334
652600;68,934586
652700;74,3546
652800;77,77619
652900;80,463936
653000;79,35908
653100;74,79059
653200;67,956856
653300;61,44422
653400;55,452515
653500;47,246754
653600;37,0684
653700;28,279224
653800;21,380474
653900;15,862298
654000;10,632101
654100;7,1392713
654200;5,396245
654300;5,4991784
654400;5,6069903
654500;6,128954
654600;7,846946
654700;9,369676
654800;11,337759
654900;13,656896
655000;15,684897
655100;16,116653
655200;16,052645
655300;17,560526
655400;17,28458
655500;16,953068
655600;18,18924
655700;19,055723
655800;19,144348
655900;19,567635
656000;20,8549
656100;21,194822
656200;19,835382
656300;18,653534
656400;17,490007
656500;16,530832
656600;15,935688
656700;15,388183
656800;14,112428
656900;12,463452
657000;14,306622
657100;20,379574
657200;28,459082
657300;38,115498
657400;52,14135
657500;71,23921
657600;93,399055
657700;118,22393
657800;145,10175
657900;171,25706
658000;194,04085
658100;208,35051
658200;214,3495
658300;214,53557
658400;205,6624
658500;186,87758
658600;164,1495
658700;139,18661
658800;112,90607
658900;89,42999
659000;70,78401
659100;55,336765
659200;41,908493
659300;31,685247
659400;25,638693
659500;20,301666
659600;16,18017
659700;15,062691
659800;14,77214
659900;13,557784
660000;14,793789
660100;19,096146
660200;23,960155
660300;28,739534
660400;35,44664
660500;40,866077
660600;42,86985
660700;44,821407
660800;46,081944
660900;45,209606
661000;43,808926
661100;41,007
661200;36,076687
661300;29,336296
661400;24,958212
661500;22,054209
661600;18,37939
661700;16,792768
661800;17,979206
661900;20,292953
662000;24,20339
662100;30,683756
662200;39,24976
662300;49,00024
662400;61,34979
662500;74,70391
662600;87,6479
662700;101,18511
662800;112,221695
662900;119,53342
663000;122,89831
663100;121,707306
663200;116,98684
663300;111,52344
663400;103,972984
663500;97,87383
663600;96,16194
663700;94,57612
663800;96,27833
663900;102,0517
664000;106,423294
664100;108,0654
664200;109,871735
664300;114,33878
664400;115,64259
664500;113,81379
664600;111,17542
664700;105,25118
664800;95,28799
664900;83,005745
665000;70,67549
665100;60,930546
665200;53,9431
665300;49,137844
665400;45,16725
665500;43,286823
665600;44,83425
665700;48,90112
665800;52,912403
665900;56,772243
666000;61,461987
666100;65,050766
666200;67,12278
666300;68,371216
666400;67,05288
666500;61,71353
666600;54,445175
666700;49,02192
666800;43,590076
666900;36,77788
667000;31,325869
667100;26,544966
667200;22,646439
667300;20,3852
667400;19,268547
667500;20,71056
667600;22,93734
667700;22,897255
667800;20,825556
667900;19,827435
668000;19,13362
668100;18,240988
668200;17,07017
668300;15,020392
668400;13,471287
668500;10,865504
668600;8,741893
668700;7,7408876
668800;4,963315
668900;3,275393
669000;2,409629
669100;1,5373195
669200;2,3879354
669300;2,3148558
669400;1,2883255
669500;0,1
669600;0,1
669700;0,037005823
669800;0,73265773
669900;1,8969542
670000;2,520211
670100;1,4836318
670200;1,3968577
670300;1,1364491
670400;0,1
670500;0,1
670600;0,021383002
670700;0,94151545
670800;1,3224308
670900;0,1
671000;0,1
671100;0,66569144
671200;0,80592376
671300;0,1
671400;0,1
671500;0,1
671600;1,9837928
671700;5,76369
671800;12,052189
671900;24,10097
672000;41,44024
672100;62,384296
672200;88,09301
672300;119,192055
672400;154,3836
672500;190,87294
672600;226,41753
672700;256,10846
672800;275,7449
672900;286,66992
673000;290,73944
673100;284,21597
673200;270,98743
673300;259,68982
673400;247,72166
673500;237,81853
673600;235,87805
673700;238,92126
673800;242,51857
673900;248,32388
674000;255,47144
674100;258,08112
674200;254,96227
674300;245,77855
674400;231,74872
674500;212,39017
674600;185,19283
674700;156,69128
674800;129,48041
674900;107,607765
675000;88,66243
675100;73,969284
675200;65,99115
675300;60,957565
675400;58,012527
675500;57,672874
675600;61,09996
675700;66,87093
675800;71,41344
675900;75,0427
676000;77,85388
676100;76,508385
676200;73,6169
676300;72,58466
676400;69,604614
676500;65,04077
676600;59,790573
676700;53,83739
676800;46,747803
676900;40,189625
677000;37,071354
677100;35,924984
677200;34,674004
677300;33,539265
677400;30,14537
677500;26,112507
677600;24,422365
677700;23,994162
677800;22,60164
677900;19,202866
678000;16,32169
678100;14,843227
678200;11,847064
678300;10,327021
678400;9,777045
678500;7,940711
678600;6,415419
678700;5,4159904
678800;6,137757
678900;6,8967857
679000;6,139267
679100;4,9774747
679200;4,2759423
679300;3,7397466
679400;4,6461415
679500;5,745954
679600;6,5938807
679700;5,5421157
679800;4,164031
679900;3,3637393
680000;3,1670263
680100;4,467803
680200;5,6738014
680300;4,854836
680400;4,116427
680500;5,0264683
680600;5,051912
680700;4,407676
680800;5,162494
680900;6,225315
681000;6,444637
681100;7,758362
681200;10,125301
681300;12,382918
681400;16,786686
681500;21,260944
681600;23,654655
681700;25,933977
681800;28,820606
681900;30,644152
682000;30,102736
682100;28,6388
682200;26,208595
682300;23,650883
682400;20,152706
682500;15,860298
682600;12,664503
682700;10,557404
682800;9,771114
682900;9,357696
683000;8,86282
683100;9,550653
683200;12,388751
683300;15,3126745
683400;20,690815
683500;29,643017
683600;39,30072
683700;48,98869
683800;60,336845
683900;71,54989
684000;80,344444
684100;87,703224
684200;93,19415
684300;93,381714
684400;88,0927
684500;79,47725
684600;70,6427
684700;61,638268
684800;52,26664
684900;43,199364
685000;33,93412
685100;26,375853
685200;20,99475
685300;16,493189
685400;13,990049
685500;11,841732
685600;9,375385
685700;8,60957
685800;9,126936
685900;10,762247
686000;12,561074
686100;14,040667
686200;15,592729
686300;16,89937
686400;18,714045
686500;20,498007
686600;22,065386
686700;23,246817
686800;22,030697
686900;20,166655
687000;19,311157
687100;17,869253
687200;17,744978
687300;17,684278
687400;14,517851
687500;11,692237
687600;10,345543
687700;7,8555384
687800;7,3215656
687900;6,3518434
688000;4,4076977
688100;3,9009683
688200;3,5187473
688300;3,9276989
688400;3,4075847
688500;2,0404823
688600;2,3453343
688700;2,3248014
688800;2,448034
688900;2,720707
689000;1,6693351
689100;1,7898523
689200;2,9206753
689300;3,8719606
689400;3,722526
689500;3,005172
689600;2,7553616
689700;2,785115
689800;2,4536786
689900;2,2109861
690000;2,4221635
690100;3,1713731
690200;3,5815487
690300;2,868721
690400;3,0797544
690500;3,9442418
690600;2,5692756
690700;2,6495044
690800;2,494021
690900;2,9060998
691000;3,203927
691100;2,6362019
691200;1,8831863
691300;1,5786033
691400;2,1205242
691500;2,522728
691600;2,9210896
691700;0,77045095
691800;0,18555765
691900;0,65549666
692000;0,7830488
692100;0,18929762
692200;0,8573094
692300;0,1
692400;0,1
692500;0,63121283
692600;0,68425596
692700;0,1
692800;0,04177146
692900;0,1
693000;0,42729738
693100;0,7353929
693200;1,0615145
693300;1,1848606
693400;1,7087548
693500;1,3821872
693600;0,9726988
693700;2,0736854
693800;2,9835205
693900;2,5526483
694000;3,3069167
694100;3,5480244
694200;2,6231062
694300;1,1840941
694400;1,9935607
694500;3,6128683
694600;2,3368797
694700;0,93965036
694800;2,0877647
694900;2,5481212
695000;2,2909453
695100;2,0461462
695200;2,399167
695300;1,6444607
695400;1,6710868
695500;1,7117176
695600;2,0608082
695700;2,2386365
695800;1,7932818
695900;1,3612918
696000;1,6453532
696100;1,9648961
696200;3,1013856
696300;3,7321837
696400;3,612588
696500;2,169359
696600;1,1299542
696700;1,7967114
696800;1,8050812
696900;1,871489
697000;2,4219751
697100;3,6347659
697200;3,677794
697300;3,242633
697400;2,0132143
697500;3,0931182
697600;4,463039
697700;4,872965
697800;3,6300943
697900;2,5938714
698000;2,7450237
698100;2,8149214
698200;2,1299481
698300;1,5013688
698400;2,4484782
698500;1,982828
698600;0,3838997
698700;1,673469
698800;3,2506013
698900;4,0917597
699000;3,3649225
699100;2,3532913
699200;1,9661065
699300;2,5148015
699400;3,1253376
699500;3,2657557
699600;3,5356321
699700;2,950389
699800;2,8541107
699900;2,1730888
700000;2,1277962
700100;1,8996897
700200;1,2688284
700300;2,4243517
700400;2,812633
700500;2,816724
700600;2,2073188
700700;3,0824997
700800;2,9784636
700900;2,5585227
701000;3,2432957
701100;4,0686984
701200;3,299345
701300;2,6793199
701400;2,4763684
701500;1,6753126
701600;1,8454493
701700;2,8566647
701800;2,624059
701900;1,570263
702000;0,7107567
702100;0,1253351
702200;0,7005942
702300;1,450045
702400;1,9062171
702500;2,3738055
702600;2,8462617
702700;3,613893
702800;5,0347023
702900;5,9256887
703000;8,226596
703100;10,483502
703200;11,670003
703300;13,203538
703400;15,067251
703500;18,378359
703600;20,597511
703700;24,22113
703800;28,561417
703900;32,031113
704000;34,826088
704100;36,445442
704200;35,703266
704300;34,430363
704400;33,23099
704500;30,9502
704600;28,344608
704700;24,597168
704800;21,149895
704900;19,688826
705000;18,20146
705100;16,740322
705200;15,100963
705300;12,55227
705400;11,846644
705500;10,309031
705600;9,344706
705700;9,613243
705800;9,997901
705900;9,431211
706000;9,236132
706100;8,706807
706200;7,08337
706300;6,90499
706400;6,8009567
706500;7,31038
706600;6,597923
706700;6,8805413
706800;6,4234204
706900;5,2302175
707000;5,9728003
707100;5,7942777
707200;5,7667603
707300;6,4279065
707400;6,002968
707500;7,0009646
707600;7,1001887
707700;5,8029876
707800;4,3388224
707900;4,3274174
708000;4,5819936
708100;3,6902769
708200;4,2630296
708300;5,7729573
708400;4,9494605
708500;4,2500606
708600;4,4697194
708700;5,452934
708800;4,639085
708900;3,5982208
709000;4,07137
709100;3,983806
709200;3,90129
709300;3,934658
709400;3,7749925
709500;4,5458765
709600;3,8628645
709700;3,6741354
709800;4,582646
709900;4,831441
710000;3,6585019
710100;4,4632697
710200;4,274219
710300;3,1406083
710400;2,327828
710500;2,5785387
710600;2,8801675
710700;1,8813314
710800;1,6289624
710900;2,770281
711000;1,6877335
711100;1,5322208
711200;1,869107
711300;1,8883145
711400;1,3924036
711500;1,3386556
711600;1,2055085
711700;0,92632806
711800;1,1387602
711900;1,555675
712000;1,1536057
712100;0,47403145
712200;0,2590097
712300;0,23108989
712400;0,18214934
712500;1,2144804
712600;2,0061498
712700;1,7477704
712800;0,7890157
712900;0,5252927
713000;1,5595089
713100;2,2873185
713200;2,6873803
713300;2,142942
713400;1,897288
713500;2,2298114
713600;2,6954916
713700;2,6503642
713800;2,627292
713900;1,4163345
714000;1,4269228
714100;2,344442
714200;1,7375556
714300;0,08219604
714400;0,1
714500;0,1
714600;0,09481453
714700;0,89095896
714800;1,9523177
714900;2,1610098
715000;1,9309336
715100;0,8970914
715200;0,020554207
715300;0,114539996
715400;0,14296773
715500;0,5643603
715600;0,83739775
715700;0,42159945
715800;0,43097532
715900;0,794176
716000;1,1411209
716100;1,9533012
716200;1,7036587
716300;1,7142253
716400;2,9998171
716500;3,7693565
716600;2,770394
716700;2,7500677
716800;3,040883
716900;4,4309645
717000;5,628289
717100;8,459869
717200;12,6694975
717300;17,758507
717400;23,404802
717500;29,594746
717600;36,893692
717700;45,159534
717800;52,166847
717900;56,571686
718000;58,80838
718100;58,829052
718200;56,26596
718300;51,273098
718400;45,682903
718500;40,71174
718600;36,43117
718700;32,31165
718800;27,227995
718900;22,610977
719000;19,580898
719100;17,406757
719200;15,006711
719300;13,70428
719400;12,282407
719500;10,592467
719600;10,050928
719700;10,549345
719800;9,825184
719900;8,672672
720000;8,678065
720100;8,7056
720200;8,185243
720300;7,2377005
720400;6,83734
720500;7,1171765
720600;7,3601274
720700;7,2863245
720800;7,2844143
720900;7,14311
721000;6,6768837
721100;6,2397985
721200;6,991726
721300;6,6655817
721400;5,963845
721500;5,5095005
721600;4,9050198
721700;5,024593
721800;6,2895064
721900;6,1355753
722000;5,606472
722100;5,083958
722200;5,2594314
722300;5,6383367
722400;5,638819
722500;5,5407805
722600;5,1168365
722700;4,884163
722800;4,7498655
722900;4,891041
723000;4,5778384
723100;3,7922187
723200;3,35677
723300;2,8685856
723400;3,0694256
723500;2,319994
723600;1,6052384
723700;1,769112
723800;2,7040808
723900;3,3149137
724000;2,8347845
724100;2,1170413
724200;0,5239242
724300;0,7149834
724400;1,0011892
724500;1,0295544
724600;0,7230752
724700;0,41657498
724800;1,2556304
724900;1,5545784
725000;1,1298186
725100;0,9774027
725200;1,0824115
725300;1,5664296
725400;1,1251769
725500;1,2472689
725600;0,71998763
725700;0,1
725800;0,22547469
725900;0,49180913
726000;1,112745
726100;0,94317305
726200;0,05238007
726300;0,6020391
726400;1,0761117
726500;0,1
726600;0,1
726700;0,47771943
726800;1,8110906
726900;0,7980914
727000;0,9302747
727100;1,4256158
727200;3,9891238
727300;6,456085
727400;9,596513
727500;13,1874695
727600;17,488012
727700;20,563038
727800;21,94051
727900;23,584091
728000;26,269232
728100;27,421852
728200;25,103165
728300;21,960442
728400;20,359571
728500;19,177689
728600;17,871704
728700;17,57907
728800;15,942118
728900;14,351777
729000;13,970908
729100;13,117401
729200;11,854037
729300;11,378284
729400;11,014368
729500;10,165971
729600;9,4383335
729700;9,064471
729800;8,6380825
729900;7,9697275
730000;7,523485
730100;7,4157815
730200;6,2944074
730300;5,2927637
730400;5,2056
730500;5,8066487
730600;5,0440083
730700;4,0366
730800;3,1695955
730900;2,6890798
731000;3,1557326
731100;2,6537101
731200;2,5013134
731300;1,2322993
731400;1,8824507
731500;2,7207384
731600;4,1195645
731700;4,2386723
731800;2,8213327
731900;2,8139987
732000;4,020948
732100;5,250844
732200;7,267923
732300;9,99921
732400;12,340339
732500;12,718947
732600;12,972602
732700;14,857061
732800;15,324019
732900;14,023402
733000;12,928914
733100;12,033767
733200;12,204192
733300;13,105683
733400;12,674734
733500;11,086422
733600;9,590433
733700;9,033363
733800;8,104867
733900;6,6158624
734000;6,0514126
734100;5,728239
734200;5,3684716
734300;5,148528
734400;4,223889
734500;4,4433885
734600;4,146541
734700;3,0927176
734800;3,6539571
734900;4,88023
735000;4,719615
735100;4,8820496
735200;5,7181106
735300;6,797751
735400;7,400802
735500;7,759941
735600;8,585277
735700;9,883526
735800;9,588358
735900;7,728982
736000;7,6071076
736100;7,18336
736200;6,9399242
736300;6,438813
736400;6,2904053
736500;6,378645
736600;5,934175
736700;5,2366824
736800;5,3245096
736900;5,763572
737000;4,9827056
737100;4,3206
737200;5,4444947
737300;4,92267
737400;4,830942
737500;5,2900558
737600;6,3545732
737700;7,163866
737800;5,7707214
737900;4,499859
738000;4,689964
738100;5,327043
738200;6,050379
738300;6,9222727
738400;7,923495
738500;9,235448
738600;9,3583975
738700;11,225812
738800;11,735267
738900;12,025786
739000;12,679351
739100;13,124714
739200;13,6440115
739300;13,659309
739400;12,547187
739500;11,803253
739600;11,534202
739700;11,532
739800;11,362831
739900;11,619388
740000;11,333813
740100;11,933628
740200;13,231603
740300;13,167325
740400;13,04061
740500;13,858422
740600;13,724362
740700;12,043109
740800;11,551837
740900;11,665416
741000;11,7474985
741100;12,886922
741200;13,209449
741300;12,703437
741400;12,921569
741500;13,274647
741600;13,975299
741700;14,017847
741800;13,277131
741900;13,2559185
742000;13,020713
742100;12,563673
742200;12,891645
742300;13,07688
742400;13,544953
742500;13,896641
742600;14,2573395
742700;14,689185
742800;14,198649
742900;13,930221
743000;14,869775
743100;14,908827
743200;14,69514
743300;14,669697
743400;14,828205
743500;15,267301
743600;16,29639
743700;17,311426
743800;17,266865
743900;17,012838
744000;17,271093
744100;17,298218
744200;16,650211
744300;15,941708
744400;15,771887
744500;15,58009
744600;15,998708
744700;16,910389
744800;17,370382
744900;16,04816
745000;16,570623
745100;15,632315
745200;15,594867
745300;16,752901
745400;17,808893
745500;18,261372
745600;16,927998
745700;15,762119
745800;16,201565
745900;16,091663
746000;15,940209
746100;15,985911
746200;16,194374
746300;15,710981
746400;14,795872
746500;14,270638
746600;14,2205715
746700;13,948
746800;13,539458
746900;13,6902075
747000;13,232059
747100;12,198591
747200;10,712283
747300;8,4433775
747400;6,8098884
747500;7,325625
747600;8,525958
747700;8,17397
747800;7,3758717
747900;7,084922
748000;7,0602264
748100;5,7470865
748200;5,9356713
748300;6,8923593
748400;7,088133
748500;7,0057225
748600;7,555557
748700;7,215707
748800;5,2208114
748900;3,409667
749000;3,189755
749100;3,2443109
749200;2,982121
749300;3,4701598
749400;3,258896
749500;2,9558794
749600;3,2115214
749700;2,9249337
749800;2,181928
749900;1,186031
750000;0,85246074
750100;1,7461138
750200;0,6640541
750300;0,1
750400;0,1
750500;0,007593868
750600;1,2676278
750700;2,0839949
750800;2,4954927
750900;1,7139343
751000;2,2842534
751100;2,832512
751200;2,8544555
751300;2,244843
751400;1,806408
751500;1,7671654
751600;1,5251776
751700;0,52288973
751800;1,1677259
751900;0,80934244
752000;1,6744531
752100;1,3759723
752200;0,8445874
752300;0,7254999
752400;0,60096204
752500;2,4120317
752600;2,7602823
752700;2,6670096
752800;2,5539954
752900;3,068981
753000;3,5330229
753100;3,315652
753200;3,155828
753300;3,3858151
753400;3,9445422
753500;3,1515913
753600;3,016994
753700;2,0006692
753800;1,8406277
753900;2,348069
754000;2,1406212
754100;1,7381562
754200;1,8019238
754300;1,7645432
754400;1,9410249
754500;2,6617289
754600;2,8073907
754700;2,4174812
754800;2,210405
754900;2,3342912
755000;1,778208
755100;2,280046
755200;2,9200644
755300;2,2329395
755400;2,7724736
755500;2,5746837
755600;1,9692054
755700;2,7513838
755800;4,5572724
755900;3,5762336
756000;1,5974774
756100;2,1484742
756200;3,693792
756300;3,4527545
756400;2,8771744
756500;2,1436977
756600;2,17973
756700;2,666554
756800;2,8752787
756900;2,6189637
757000;2,7375796
757100;2,0599685
757200;1,5681479
757300;2,3314412
757400;3,3468451
757500;3,333875
757600;2,6465397
757700;2,2619164
757800;1,5456988
757900;0,4790453
758000;0,1
758100;0,015270615
758200;0,6726533
758300;0,1
758400;0,14296775
758500;0,82515234
758600;1,1599865
758700;0,67232126
758800;0,7348131
758900;0,43992645
759000;0,059010487
759100;0,1
759200;0,3656661
759300;0,13227616
759400;0,2238586
759500;0,7073897
759600;1,22196
759700;1,5059471
759800;1,9216421
759900;1,7856681
760000;0,9358164
760100;0,8652969
760200;1,7245327
760300;2,8114939
760400;2,7305126
760500;1,6824715
760600;1,158349
760700;0,94476765
760800;1,1899688
760900;1,4970686
761000;1,8288269
761100;1,8443784
761200;1,4252117
761300;1,7107239
761400;2,1984818
761500;1,9881853
761600;2,2671483
761700;2,6626403
761800;2,3718977
761900;1,7702734
762000;1,3203592
762100;1,6502421
762200;3,0043006
762300;2,8533592
762400;2,8684301
762500;3,0561123
762600;4,353245
762700;4,207323
762800;3,498164
762900;3,2617757
763000;3,4543073
763100;2,415389
763200;2,3499959
763300;2,0790617
763400;2,6459177
763500;2,4501255
763600;3,063446
763700;4,330867
763800;3,4052217
763900;2,5257008
764000;2,826194
764100;2,3976324
764200;1,3866844
764300;0,339994
764400;1,6415594
764500;0,81377625
764600;1,0948228
764700;1,0540237
764800;0,57549703
764900;0,17006938
765000;0,2744775
765100;1,0287251
765200;1,4376554
765300;1,0912163
765400;1,9956851
765500;2,059483
765600;0,6790558
765700;0,9636757
765800;1,6909361
765900;1,4144907
766000;1,822601
766100;1,2526151
766200;0,6123373
766300;1,3926915
766400;0,9378065
766500;1,1627331
766600;1,0325489
766700;1,7535106
766800;2,1248016
766900;1,3822078
767000;1,2821306
767100;1,2842966
767200;1,0225931
767300;1,5215908
767400;1,6119202
767500;1,6414986
767600;1,2293055
767700;0,85930854
767800;1,248523
767900;0,57158107
768000;0,7303791
768100;1,1459798
768200;1,646782
